discernment     n.眼光,洞察力
discharge     v.流出,释放;解雇;履行义务
disciple     n.信徒,弟子
disciplinarian     n.严行纪律的人
disclaim     v.放弃权利;拒绝承认
disclose     v.使某物显露
disclosure     n.公开,透露
discography     n.唱片分类目录;录音音乐研究
discombobulated     adj.扰乱的,打乱的
discomfit     v.使懊恼、难堪
discomfited     adj.困惑的,尴尬的
discomfiture     n.狼狈,难堪
discomfort     n.不舒服
discommode     v.使为难,使不方便
discompose     v.使失态,慌张
disconcert     v.使...尴尬
disconnected     adj.不连贯的
discontent     n.不满意
discontented     adj.不满足的
discontentment     n.不满
discontinuous     adj.不连续的
discord     n.不和,纷争
discordant     adj.不一致的,不调和的
discount     n.折扣
discountenance     v.不赞成,不支持
discourse     n.演讲,论述
discourteous     adj.不恭的,不敬的
discredit     v.怀疑n.丧失名誉
discreet     adj.言行谨慎的
discrepancy     n.不同,矛盾
discrete     adj.个别的;不连续的
discretion     n.谨慎,审慎
discretionary     a.自由决定的
discriminate     v.区分
discriminating     adj.有辨别能力的
discriminatory     n.歧视的,差别待遇的
discursive     adj.散漫的,无层次的
disdain     n.|v.轻视,鄙视
disdainful     adj.鄙视的
disembark     v.(指人)下船或下飞机
disembodied     adj.无实体的,空洞的
disenchant     v.对...不再抱幻想,使清醒
disencumber     v.排除(障碍);摆脱(负担)
disengage     v.脱离,解开
disengaged     adj.空闲的;无公务在身的
disfavor     n.不喜欢
disfigure     v.毁容
disfranchise     v.剥夺...的权利(尤指选举权或公民权)
disfunctional     adj.功能失调的
disgorge     v.呕出;(水)流走
disgrace     v.|n.出丑,丢脸
disgruntle     v.使不满意
disguise     v.假扮;掩饰
disgust     n.反感,厌恶
dishearten     v.使...灰心
disheveled     adj.(指毛发或衣服)凌乱的
disinclination     n.不喜欢;勉强
disinclined     adj.不愿的
disinfect     v.为某物杀菌或消毒
disinfectant     n.消毒剂
disingenuous     adj.不坦白的,不真诚的
disintegrate     v.分裂成小片,瓦解
disinter     v.挖出,挖掘
disinterest     n.无兴趣;冷漠
disinterested     adj.公正的,客观的
disjointed     adj.脱节的;杂乱的
disjunction     n.分离,分裂
disjunctive     adj.分离的,相反的
dislike     v.|n.不喜欢
dislocate     v.使脱臼;把...弄乱
dislodge     v.逐出,取出
dismal     adj.使人悲伤的,阴沉的
dismantle     v.拆除
dismay     n.沮丧,气馁v.使气馁
dismember     v.肢解
disobedient     adj.不顺从的,不服从的
disorder     n.凌乱
disorientation      n.迷向
disoriented     adj.迷失方向的;无判断力的
disparage     v.贬抑,轻蔑
disparate     adj.迥然不同的
disparity     n.不同,差异
dispassionate     adj.平心静气的
dispatch     v.派遣;一下子做完、吃完n.迅速
dispel     v.驱散,消除
dispensable     adj.不必要的,可有可无的
dispense     v.分配,分发
disperse     v.消散,驱散
dispirit     v.使沮丧
dispirited     adj.心灰意懒的
displace     v.换置;使某人某物离开原位
disport     v.玩耍,嬉戏
disposable     adj.一次性使用的
disposal     n.清除,处理
disposed     adj.愿意的,想干的
disposition     n.处理;天性、气质
dispossessed     adj.被剥夺财产的
disproof     n.反证,反驳
disproportion     n.不对称,不成比例
disprove     v.证明...有误
disputable     adj.有争议的
disputant     n.争执者,争论者
disputatious     adj.好争辩的
dispute     v.争论
disquiet     v.|n.担心,焦虑
disquisition     n.长篇演讲,专题论文
disregard     v.|n.疏忽,不理会
disreputable     adj.品格不端的;见不得人的
disrepute     n.名声不好
disrespect     n.不尊敬,无礼
disrupt     v.弄乱,扰乱
disruptive     adj.制造混乱的
dissect     v.解剖
dissection     v.解剖,剖析
dissemble     v.隐藏、掩饰(感受、意图)
disseminate     v.散布,传播
dissension     n.争执,意见不同
dissent     v.不同意,持异议
dissenter     n.持异议者
dissertation     n.专题论文
dissident     n.唱反调者
dissimulate     v.隐藏、掩饰
dissipate     v.(使)驱散
dissipated     adj.浪费的;放荡的
dissipation     n.驱散,消散;放荡的生活
dissociation     n.分离,脱离关系
dissolute     adj.放荡的,无节制的
dissolution     n.溶解,瓦解
dissolve     v.使固体溶解
dissonant     adj.不和谐的,不协调的
dissonance     n.不和谐(的音调)
dissuade     v.劝阻,阻止
distend     v.(使)膨胀,胀大
distension     n.膨胀
distill     v.蒸馏
distillation     n.蒸馏
distinct     adj.清楚的,明显的
distinction     n.区别,差别
distinguished     adj.著名的,卓越的
distort     v.扭曲,弄歪
distorted     adj.扭曲的,变形的,受到曲解的
distortion     n.变形,扭曲
distracted     adj.心烦意乱的,精神不集中的
distrait     adj.心不在焉的
distraught     adj.心神狂乱的
distress     n.痛苦,悲痛
distribute     v.分发,分配某事物
disturb     v.搅乱,弄乱
disturbance     n.扰乱,骚动
disturbing     adj.引起烦恼的
ditch     n.沟,沟渠
ditty     n.小曲,小调
diurnal     adj.白昼的,白天的
diva     n.歌剧中的女主角
divagate     v.离题;飘泊
diver     n.潜水员
diverge     v.分歧,分开
divergence     n.分歧,分开
diverse     adj.不同的;多样的
diversification     n.多样化
diversion     n.偏离,转向;消遣,娱乐
diversity     adj.多样,千变万化
divert     v.使某事物转向;使娱乐
divest      v.卸下盛装,剥夺
divestiture     n.脱衣,卸下装饰;剥夺财产,取消称号
divinity     n.神性;神,女神
divulge     v.泄露,透露
docile     adj.驯服的,听话的
dock     v.剪短;扣除...的一部分工资
doctrinaire     n.空论家adj.教条的,迂腐的
documentary     adj.文件的,记录的n.记录片
documentation     n.文件或证据的提供;证件
dodder     v.蹒跚,摇摆
dodge     v.闪开,躲避
doff     v.脱掉
dogged     adj.顽强的
doggerel     n.歪诗,打油诗
dogma     n.教条,信条
dogmatic     adj.教条的,教义的
dogmatism     n.教条主义,武断
doldrums     n.赤道无风带;情绪低落
doleful     adj.忧愁的,消沉的
dolorous     adj.悲哀的,忧愁的
dolt     n.傻瓜
doltish     adj.愚笨的
domain     n.领土;领域
dome     n.圆顶屋
domesticate     v.驯养
domesticity     n.家庭生活
domicile     n.住处,住所
dominant     adj.显性的,优势的
dominate     v.控制,支配
don     v.穿衣,戴帽
donate     v.捐赠,赠送
donor     n.捐赠者,赠送者;献血者
doodle     v.胡划;混时间
dormancy     n.休眠状态
dormant     adj.冬眠的;静止的
dorsal     adj.背部的
dose     n.剂量,一剂
dossier     n.卷宗,档案
dotage     n.老年糊涂;溺爱
dote     v.溺爱;昏聩
doting     adj.溺爱的
double-cross n.|v.欺骗,叛卖
dour     adj.严厉的,脸色阴沉的
douse     v.把...浸入水中;熄灭
dowdy     adj.不整洁的,过旧的
down     n.绒毛,汗毛
downcast     adj.意志消沉的;朝下的
downgrade     v.使...降低
downplay     v.贬低,不予重视
downpour     n.暴雨
down-to-earth adj.现实的
dowry     n.嫁妆,妆奁
doyen     n.老前辈
drab     adj.枯黄色的;无聊的
drabness     n.乏味,无聊
draconian     adj.严厉的,严酷的
drainage     n.排水
draft     n.草稿,草案
draftsmanship     n.起草术,制图术
drastic     adj.猛烈的,激烈的
drawbridge     n.吊挢
drawl     v.|n.慢吞吞地说
dreary     adj.沉闷的,乏味的
dredge     v.疏通
dregs     n.糟粕,沉淀废物
drench     v.使湿透
drenched     adj.湿透的
dribble     v.(液体)往下滴,淌
drill     n.钻,钻床
drivel     n.|v.说废话
drizzle     v.|n.下毛毛雨;毛毛雨
drizzly     adj.毛毛细雨的
droll     adj.古怪的,好笑的
drollery     n.笑谈,滑稽
drone     v.嗡嗡地响,单调地说n.单调的低音
droop     v.低垂;沮丧
droplet     n.小水滴
dross     n.浮渣;糟粕
drought     n.干旱,干旱时期
drove     n.畜群;人群
drudge     v.劳碌,干苦活n.劳碌的人
drudgery     n.苦工,苦活
dual     adj.双重的
dubious     adj.可疑的;名声不大好的
duckling     n.雏鸭,小鸭
duct     n.管道,槽
ductile     adj.易拉长的,易变形的
ductility     n.延展性,可锻性
duel     n.决斗
duet     n.二重唱
dulcet     adj.美妙的
dull     adj.不鲜明的;迟钝的v.变迟钝
dumbfound     v.使...惊讶发愣
dummy     n.人体模型,假人
dunce     n.笨人
dune     n.沙丘
dupe     n.上当者
duplicity     n.欺骗,口是心非
duplicate     adj.完全相同的
duplication     n.复制,重复
duplicitous     adj.搞两面派的,奸诈的;双重的
durability     n.持久,耐用
duration     n.持续的时间
duress     n.胁迫
dutiful     adj.恭敬顺从的,尽职的
dwarf     n.侏儒,矮小的植物v.使变矮小
dwindle     v.变小
dynamic     adj.动态的;有活力的
dynamite     n.炸药adj.动人心弦的
dynamo     n.发电机
dyslexia     n.阅读障碍
dyspepsia     n.消化不良
dyspeptic     adj.消化不良的;不高兴的
earnest     adj.认真的
earplug     n.耳塞
earring     n.耳环,耳饰
earshot     n.听力所及范围
earsplitting     adj.震耳欲聋的
earthly     adj.现世的,尘世的
eavesdrop     v.偷听,窃听
eavesdropper     n.偷听者,窃听者
ebb     v.退潮;衰退
ebullience     n.兴冲冲,亢奋
ebullient     adj.兴冲冲的,热情奔放的
eccentric     adj.古怪的,反常的n.古怪的人
eccentricity     n.反常;怪癖
ecdysis     n.(动物)蜕皮,换羽毛
echelon     n.(军)梯队;组织系统中的等级
eclat     n.辉煌的成就,名声
eclectic     adj.折衷的,综合性的
eclecticism     n.折衷主义
eclipse     n.(日,月)蚀;名声跌落
eclogue     n.田园诗,牧歌
economical     adj.经济的,节约的
economize     v.节省(钱、时间)
ecosystem     n.生态系统
ecstasy     n.狂喜;激情状态
ecstatic     adj.狂喜的,心花怒放的
ecumenical     adj.世界范围的
eddy     n.漩涡,涡流
edict     n.法令;命令
edifice     n.宏伟的建筑(如宫殿、教堂)
edify     v.陶冶,启发
eerie     adj.可怕的,阴森恐怖的
efface     v.擦掉,抹去
effeminate     adj.缺乏勇气的,柔弱的
effervesce     v.冒泡;热情洋溢
effete     adj.无生产力的;虚弱的
efficacious     adj.有效的
efficacy     n.有效性,功效
effigy     n.模拟像
effluvia      n.气味,恶臭;废料
effluvium     n.气味,恶臭
effortless     adj.不费力
effrontery     n.厚颜无耻
effulgent     adj.灿烂的
effulgence     n.灿烂的光,强光
effusion     n.倾出,流出;感情流露
effusive     adj.流出的;感情奔放的
egalitarian     adj.主张人人平等的
egocentric     adj.利己的
egotist     n.自私自利者
egregious     adj.(缺点等)过分的,惊人的
egress     n.出去,出口
ejaculate     v.突然叫出或说出,射出
ejaculation     n.射出;突然大叫
eject     v.喷出,逐出
elaborate     adj.精致的,复杂的
elaborate     v.详尽地说明,阐明
elaboration     n.详细说明,细致的工作
elapse     v.(光阴)消逝
elastic     adj.有弹性的,灵活的
elasticity     n.弹性,伸缩力
elated     adj.得意洋洋的,振奋的
elate     v.使兴奋,使兴高采烈
elation     n.得意,振奋
electorate     n.(全体)选民
elegant     adj.优雅的,文雅的
elegiac     adj.挽歌的;哀悼的
elegy     n.哀歌、挽歌
elephantine     adj.笨拙的,庞大的
element     n.要素,特色
elemental     adj.自然力的,失去控制的
elementary     adj.初级的
elevate     v.将某人某物举起
elevation     n.提高
elicit     v.引出,探出
eligible     adj.合格的
eliminate     v.除去,淘汰
elite     n.精华,中坚
elitism     n.精英论
elixir     n.万灵药,长生不老药
ellipse     n.椭圆(形)
ellipsis     n.省略
elliptical      n.椭圆的;晦涩的
elm     n.榆树
elocution     n.演说术
elongate     v.延长,伸长
elongation     n.延伸
elope     v.私奔
eloquent     adj.雄辩的;演说动人的
elucidate     v.阐明,说明
elude     v.逃避;搞不清
elusive     adj.难懂的
elysium     n.极乐世界,天堂
emaciate     v.使瘦弱
emaciation     n.消瘦,衰弱
emancipate     v.解放,解除
emasculate     v.削弱;阉割adj.柔弱的
embankment     n.堤岸,路基
embargo     n.禁运令,封港令
embark     v.开始,上船,登机
embarrass     v.使某人忸怩、难堪
embarrassment     n.焦急,局促不安
embed     v.牢牢插入,嵌于
embellish     v.装饰,润饰
embellishment     n.装饰,渲染;装饰之物
embezzle     v.盗用,侵吞
embitter     v.使痛苦,使难受
emblazon     v.以纹章或其他方式装饰
emblem     n.象征,标志
emblematic     adj.作为象征的
embody     v.(作品等)表达,体现
embodiment     n.化身,体现
embolden     v.鼓励
emboss     v.加浮雕花纹于,使凸出
embrace     v.拥抱
embroider     v.刺绣,修饰
embroil     v.牵连,卷入纠纷
embryo     n.胚胎
embryonic     adj.胚胎的,萌芽期的
emend     v.订正,校订
emerald     n.翡翠adj.翠绿色的
emerge     v.出现,露出
emergence     n.出现
emergency     n.紧急事件
emigrate     v.自本国移居他国
emigration      n.移民
eminent     adj.著名的,显著的
eminence     n.卓越,杰出
emissary     n.密使;特使
emit     v.放射(光、热、味等)
emollient     n.润肤剂
emolument     n.报酬,薪水
emote     v.激动地表达感情
empathy     v.心意相通,(感情等)融为一体
emphatic     adj.重视的,强调的
empirical     adj.经验的,实证的
empiricism     n.经验主义
employ     v.雇用;使用
empower     v.授权给某人采取行动
empyreal     adj.天空的
empyrean     n.天空,天神居处
emulate     v.努力赶上或超越
emulsify     v.使乳化
enact     v.制定(法律);扮演(角色)
enactment     n.颁布,扮演
enamel     n.珐琅,瓷釉
enamored     adj.珍爱的,喜爱的
encapsulate     v.装入胶囊;压缩
encephalitis     n.脑炎
enchant     v.使迷醉;施魔法于
enchanting     adj.讨人喜欢的
encipher     v.译成密码
enclave     n.飞地(被他国领土包围的一块领土)
enclosure     n.圈地,围占
encomium     n.赞颂,颂辞
encompass     v.包围、围绕
encounter     v.遭遇
encourage     v.鼓励或支持某人
encroach     v.侵占,蚕食
encumber     v.妨害,阻碍
encumbrance     n.妨碍物,累赘
encyclopedic     adj.广博的,知识渊博的
endearing     adj.讨人喜欢的
endearment     n.亲爱的行为或话语
endemic     adj.地方性的
endorse     v.背书;赞同
endorsement     n.背书;赞同;保险单
endow     v.资助,捐助
endue      v.赋予(才能)
endure     v.忍受,忍耐
enduring     adj.持续的
enervate     v.使虚弱,使无力
enfeeble     v.使衰弱
enfetter     v.给...上脚镣;束缚,使受制于
enflame     v.使愤怒或激动
enfranchise     v.给予选举权;释放(奴隶)
engaging     adj.迷人的,美丽动人的
engender     v.产生,引起
engrave     v.在(硬物)上雕刻
engross     v.全神贯注于
engrossing     adj.引人入胜的
engulf     v.吞噬
enhancement     n.增加,提高
enigma     n.谜,谜一样的人或事
enigmatic     adj.神秘的,难解的
enjoin     v.命令,吩咐
enkindle     v.煽动,点燃(感情,怒气等)
enlightening     adj.有启迪作用的;使人领悟的
enlist     v.(使)入伍从军,征募
enliven     v.使...更活跃
enmesh     v.(通常被动)绊住,陷入网
enmity     n.敌意,仇恨
ennui     n.倦怠,无聊
enormity     n.极恶;暴行;巨大
enormous     adj.极大的,巨大的
enrage     v.激怒,触怒
enrapture     v.使狂喜,使高兴
ensconce     v.安置,安坐
ensemble     n.全体,大合唱
enshrine     v.奉为神圣
ensign     v.舰旗
ensnare     v.诱入陷阱,进入罗网
ensue     v.继而发生
ensure     v.确保,担保
entangle     v.使纠缠,卷入
entertaining     adj.使人愉快的
enthrall     v.迷惑,迷住
entice     v.怂恿,引诱
enticement     n.诱骗,诱人
enticing     adj.有吸引力的,迷人的
entirety     n.整体,全面
entitle     v.使有权(做某事)
entity     n.实体,统一体
entomology     n.昆虫学
entourage     n.随从;环境
entrancing     adj.使人入神的
entrapment     n.欺骗,诱捕
entreat     v.恳求
entreaty     n.恳求,哀求
entr    n.获准进入的权力或特权;主菜
entrench     v.挖壕沟;确立
entrenched     adj.(权力,风俗等)确立的,确定的
entrepreneur     n.企业家,创业人
entrust     v.委托;托付
entwine     v.使缠绕,交织
enumerate     v.列举,枚举
enunciate     v.发音;(清楚地)表达
enunciation     n.阐明,宣布
envious     adj.满怀嫉妒的
environs     n.郊外,郊区
envisage     v.正视,想像
enzyme     n.酵素,酶
epaulet     n.肩章,肩饰
ephemeral     adj.朝生暮死的;生命短暂的
epic     n.叙事诗,史诗adj.英雄的,大规模的
epicure     n.美食家
epicurean     adj.好享乐的;享乐主义的
epidemic     adj.传染性的,流行性的
epidermis     n.表皮,外皮
epigram     n.讽刺短句,警句
epilogue     n.收场白;尾声
episodic     adj.偶然发生的,分散性的
epistemology     n.认识论(对知识本质的研究)
epistle     n.(长而重要的)书信
epitaph     n.墓志铭
epithet     n.(贬低人的)短语或形容词
epitome     n.典型,梗概
epoch     n.纪元;重大的事件
equable     adj.稳定的,不变的;(脾气)温和的
equanimity     n.镇定,沉着
equate     v.认为...相等或相仿
equation     n.等式;等同,相等
equator     n.赤道
equestrian     n.骑师adj.骑马的
equilibrium     n.平衡
equine     adj.马的,似马的
equipoise     n.平衡状态;平衡物
equitable     adj.公平的,公正的
equity     n.公平,公正
equitation     n.骑术
equivalent     adj.相等的,等值的
equivocal     adj.意义含糊的,不直率的
equivocate     v.模棱两可地说,支吾其词,说谎
eradicate     v.根除;扑灭
erasability     n.能被抹去,消除
erase     v.擦掉,抹去
erasure     n.擦掉,擦痕
erode     v.腐蚀;侵蚀
erosion     n.腐蚀,侵蚀
erotic     adj.性爱的,色情的(作品)
err     v.犯错误,出错
errand     n.差使;差事
errant     adj.错误的,脱离正途的
erratic     adj.反复无常的;古怪的
erroneous     adj.不正确的;错误的
ersatz     adj.代用的,假的
erstwhile     adj.从前的,过去的
erudite     adj.博学的,饱学的
erudition     n.博学
erupt     v.爆发;喷出熔岩、水、气体、泥浆等
escalate     v.(战争等)升级;扩大,上升
escalation     n.逐步上升,逐步增强
escapism     n.逃避现实(的习气)
eschew     v.避开,戒绝
escort     v.护送n.护送者
esophagus     n.食道,食管
esoteric     adj.秘传的;神秘的
espionage     n.间谍活动
espousal     n.拥护,支持
espouse     v.支持,拥护
espy     v.(从远处等)突然看到
essence     n.本质,精髓
estate     n.不动产;地产;社会等级
esteem     n.|v.尊重,尊敬
estimable     adj.值得尊敬的;可估计的
estrange     v.使疏远
estrangement     n.疏远
estuary     n.河口,三角湾
etch     v.蚀刻
etching     n.蚀刻术;蚀刻板画
eternal     adj.永久的,永恒的
ethereal     adj.太空的;轻巧的
ethics     n.伦理学;道德规范
ethnography     n.人种学
ethos     n.(个人,团体或民族)道德风貌,思潮信仰
etiquette     n.礼仪;礼节
etymology     n.语源学
eucalyptus     n.桉树
eugenic     adj.优生(学)的
eulogistic     adj.颂扬的,歌功颂德的
eulogize     v.称赞,颂扬
eulogy     n.颂词,颂文
euphemism     n.婉言,委婉的说法
euphonious     adj.悦耳的
euphony     n.悦耳的语音
euphoria     n.幸福愉快感
eurhythmic     adj.匀称的,协调的
evacuate     v.撤退;撤离
evade     v.逃避;规避
evanescent     adj.迅速消失的,短暂的
evaporate     v.(使某物)蒸发掉
evaporation     n.蒸发
evenhanded     adj.公平的,不偏不倚的
even-tempered adj.性情平和的;不易生气的
evict     v.(依法)驱逐
eviction     n.(对房客或佃户的)驱逐
evince     v.表明,表示
eviscerate     v.取出肠及内脏
evoke     v.引起;唤起
evocative     adj.唤起的;激起的
evolve     v.使逐渐形成,进化
ewe     n.母羊
ewer     n.大口水罐
exacerbate     v.加重,恶化
exact     adj.精确的v.强求,强索付款
exacting     adj.苛求的;要求严格的
exaction     n.强求,勒索
exactitude     n.极端的正确性或精确性
exaggerate     v.夸张;夸大
exaggeration     n.夸张
exalt     v.(高度)赞扬,歌颂
exaltation     n.(成功带来的)得意,高兴
exasperate     v.激怒,使恼怒
excavate     v.挖掘;挖出
excavation     n.挖掘,发掘,被挖掘之洞
exceed     v.超过;超出
excel     v.善于,擅长于
exception     n.例外;异议
exceptionable     adj.引起反感的
exceptional     adj.特别(好)的
excerpt     n.书、电影、乐曲等的节录
excess     n.过分,过度
exchangeable     adj.可交换的,可更换的
exchequer     n.国库;财源
excise     v.切除,删去
excitability     n.易兴奋性,易激动性
excitable     adj.易兴奋的
exclaim     v.惊叫,呼喊
exclude     v.排斥;排除
exclusive     adj.(人)孤僻的,(物)专用的
excogitate     v.认真想出
excoriate     v.撕去皮;严厉批评
excrete     v.排泄,分泌
exculpate     v.开脱,申明无罪
exculpatory     adj.辩白的,申明无罪的
excursion     n.短途旅游
excursive     adj.离题的,随意的
execrate     v.憎恶;咒骂
execrable     adj.极坏的
execute     v.执行,履行;将某人处死
executioner     n.刽子手
executive     n.经理;行政人员
executor     n.遗嘱执行人
exemplar     n.模范,典型
exemplary     adj.可作楷模的
exemplify     v.是...的典型
exempt     adj.被免除的v.使免除
exemption     n.免除
exert     v.运用(力量等)
exertion     n.努力
exhale     v.呼出(气)
exhaust     n.(机器排出的)废气,蒸气等v.使非常疲倦
exhaustion     n.疲惫;耗尽
exhaustive     adj.彻底的,无遗漏的
exhibit     n.展览品,陈列品v.当众展出
exhibitionism     n.风头主义
exhibitionist     n.喜欢出风头的人
exhilarate     v.使高兴
exhilaration     n.高兴,活跃
exhort     v.力劝,勉励
exhortation     n.劝告,规劝
exhume     v.掘出,发掘
exigence     n.危急关头
exigency     n.危急关头
exigent     adj.需要立即采取行动的
exiguous     adj.太少的,不足的
exodus     n.大批离去,成群外出
exogamy     n.异族通婚
exonerate     v.免除责任;确定无罪
exorbitance     n.(价格,收费,要求等的)过高,过度;(性格、倾向等的)过分
exorbitant     adj.过分的,过度的
exorcise     v.驱魔
exotic     adj.珍奇的;来自异国的
expand     v.扩大,膨胀
expatriate     v.驱逐出国;脱离国籍
expansive     adj.(指人)健谈的,开朗的;可扩大的,可伸展的
expatiate     v.细说,详述
expectant     adj.期待的,期望的;期待者
expediency     n.方便;权宜之计
expedient     n.权宜之计,临时手段adj.(指行动)有用的
expedite     v.使加速,促进
expedition     n.远征,探险;迅速
expeditious     adj.迅速的,敏捷的
expel     v.排出;开除
expend     v.花费;用光
expenditure     n.消耗,支出
expendable     adj.可耗尽的;可牺牲的
expertise     n.专技,专业知识
expiate     v.赎罪,补偿
expire     v.期满;去世
expiration     n.期满,终止
explanatory     adj.解释的,说明的
explicable     adj.可解释的
explicate     v.详细解说
explicit     adj.清楚明确的
exploit     v.剥削;开发利用
exploitation     n.利用,开发,剥削
explore     v.探险;探索
explosive     n.炸药adj.爆炸性的;使人冲动的
exponent     n.说明者,支持者;指数
exponentially     adv.指数地;迅速增长地
exposition     n.阐释;博览会
expository     adj.说明的
expostulate     v.(对人或行为的)抗议,告诫
expound     v.解释;阐述
expressive     adj.表达的;富有表情的
expressly     adv.清楚地;特意地
expropriate     v.充公;没收
expulsion     n.驱逐,开除
expunge     v.删除
expurgate     v.删除,使纯洁
exquisite     adj.精致的;近完美的
extant     adj.现存的,传世的
extemporaneous     adj.即席的,无准备的
extemporize     v.即席演说
extend     v.延展,延长;舒展(肢体)
extenuate     v.掩饰(罪行),减轻罪过
exterminate     v.消灭,灭绝
externalize     v.使...表面化
extinct     adj.绝种的,不存在的
extinction     n.熄灭;消灭
extinguish     v.使...熄灭;使...不复存在
extirpate     v.消灭,根除
extirpation     n.根除,铲除
extol     v.赞美
extort     v.强索,敲诈
extortionist     n.强夺者,敲诈者;敲诈勒索的手段
extract     v.拔出;强索
extracurricular     adj.课外的
extradite     v.引渡回国,拿获归案
extradition     n.引渡
extraneous     adj.外来的;无关的
extraordinary     adj.不平常的,格外的
extrapolate     v.预测,推测
extravagance     n.奢侈,挥霍
extravagant     adj.奢侈的;无节制的
extremist     n.极端主义者
extremity     n.极度;绝境
extricable     adj.可解救的,能脱险的
extricate     v.拯救,救出
extrinsic     adj.外在的,外部的
extroversion     n.外向性,外倾
extrovert     n.性格外向者
extrude     v.挤出,逐出;突出
exuberance     n.愉快,茁壮
exuberant     adj.(人)充满活力的;(植物)茂盛的
exude     v.使慢慢流出;四溢
exult     v.欢腾,喜悦
fabric     n.纺织品;结构
fabricate     v.捏造;制造
fabulous     adj.难以置信的;寓言里的
facade     n.建筑物的正面;(虚伪)外表
facet     n.(宝石等的)小平面,侧面
facetious     adj.轻浮的,好开玩笑的
facile     adj.容易做的;肤浅的
facilitate     v.使容易,促进
facilities     n.(使事情便利的)设备、工具
facsimile     n.复制本,摹本
faction     n.派系;派系斗争
factious     adj.有派性的,好捣乱的
factional     adj.派别(间)的,宗派(间)的
factionalism     n.宗派活动,宗派性
factitious     adj.人为的,不真实的
factorable     adj.能分解成因子的
factotum     n.杂役,听差
factual     adj.真实的,事实的
fad     n.(流行一时的)狂热,时尚
faddish     adj.流行一时的,时尚的
fag     v.苦干
faithfulness     n.忠实
fake     v.伪造;佯装
falcon     n.猎鹰;隼
fallacy     n.谬误,错误
fallacious     adj.欺骗的;谬误的
fallibility     n.易于出错,出错性
fallible     adj.会犯错的,易犯错的
fallow     n.休闲的土地
falsehood     n.谎言
falsification     n.篡改,歪曲
falsify     v.窜改;说谎
falter     v.摇晃,蹒跚;支吾地说
familiarity     n.精通;亲近;不拘礼仪
famine     n.饥荒
famish     v.使饥饿
fanatic     n.狂热者
fanatical     adj.狂热的
fancier     n.动植物爱好者;驯养者
fanfare     n.夸耀性游行;嘹亮的喇叭声
fang     n.(毒蛇的)尖牙
fantasia     n.幻想曲;组合乐曲
fantasy     n.想象,幻想
farce     n.闹剧;荒谬胡闹
farewell     interj.再会,再见n.辞行,告别
far-fetched adj.夸张的;牵强的,不自然的
far-reaching adj.影响深远的
farrow     v.(母猪)生产n.一窝小猪
fascia     n.饰带;(商店上挂的)招牌
fascinate     v.迷惑,迷住
fascination     n.魅力,娇媚
fast     n.绝食,斋戒adv.很快地,紧紧地
fasten     v.固定某物
fastidious     adj.难取悦的,挑剔的
fastidiousness     n.精挑细选;吹毛求疵
fastness     n.要塞,城堡
fatal     adj.致命的;灾难性的
fatality     n.宿命;致命性
fathom     n.英寻v.彻底明白,了解
fathomable     adj.深度可测量的;可理解的
fathomless     adj.深不可测的
fatigue     n.疲乏,劳累
fatten     v.使长肥;使土壤肥沃;装满
fatuous     adj.愚昧而不自知的
fatuousness     n.蠢,傻
fatuity     n.愚蠢,愚昧
faucet     n.水龙头
fault     n.错误,(地质学)断层
faultfinder     n.喜欢挑剔的人
fauna     n.动物区系
favorable     adj.有利的,赞成的
fawn     n.未满周岁的小鹿v.巴结,奉承
fawning     adj.奉承的
fealty     n.效忠
faze     v.使...狼狈,折磨
feasible     adj.可行的,可能的
feat     n.功绩,壮举
febrile     adj.发烧的,热病的
feckless     adj.无目标无计划的
fecund     adj.肥沃的,多产的
fecundity     n.多产,富饶;繁殖力,生殖力
feedback     n.(信息的)反馈
feeble     adj.虚弱的
feign     v.假装,伪装
feigned     adj.假装的;不真诚的
feint     v.|n.佯攻,佯击
felicitate     v.庆贺,庆祝
felicitous     adj.(话语等)适当的,得体的
felicity     n.幸福;适当的措辞
feline     adj.猫科的
fell     n.兽皮v.砍伐
felon     n.重罪犯
felony     n.重罪
feminist     n.女权运动者
fencing     n.剑术,击剑法
fender     n.挡泥板;护舷的垫子等
feral     adj.凶猛的,野的
ferment     v.|n.使发酵;骚动
fermentation     n.发酵
fern     n.羊齿植物,蕨
ferocious     adj.凶猛的,残暴的
ferocity     n.凶猛,残暴
ferret     n.雪貂v.搜寻
ferrous     adj.含铁的
ferry     n.渡船;渡口v.运送
fertile     n.多产的;肥沃的
fertility     n.肥沃,丰饶
fertilize     v.受精,受粉;施肥
fertilizer     n.肥料,化肥
fervent     adj.热的;热烈的
fervid     adj.炽热的,热情的
fervor     n.热诚,热心
festal     adj.节日的;欢乐的
fester     v.(指伤口)溃烂,化脓
festive     adj.欢乐的
fetid     adj.有恶臭的
fetish     n.(崇拜的)神物,偶像
fetter     n.脚镣
fetus     n.胎儿
feud     n.宿怨,不和
fiasco     n.大失败,惨败
fiat     n.命令
fickle     adj.(爱情或友谊上)易变的,不坚定的
fictitious     adj.假的;虚构的
fidelity     n.忠实;忠诚
fidget     v.坐立不安n.烦躁之人
fidgety     adj.烦躁的,不安的
fiend     n.恶魔;魔鬼
fiendish     adj.极凶恶的
fig     n.无花果,一点儿
figment     n.虚构的东西
figurative     adj.比喻的,借喻的
figurehead     n.名义领袖;傀儡
figurine     n.小塑像,小雕像
